Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & Caribbean,LCN,55.48397064,56.3031311,56.70549011,57.67776871,58.79904938,61.00381088,63.17258072,64.86412811,68.44718933,69.54531097,65.63243103,69.67269897,71.10079956,78.96853638,72.98618317,,
Least developed countries: UN classification,LDC,9.310020447,9.752260208,9.9581604,10.30401039,10.91429043,12.15299988,13.04259968,11.18540001,11.87407017,12.43572044,12.78958035,14.93859959,17.27429008,18.10170937,18.6371994,,
Low income,LIC,10.98005009,11.01418972,11.08833027,11.44631958,11.62236023,12.60638046,12.90170956,13.43610954,14.64447021,15.09698963,15.19349003,15.59901047,17.65344048,19.12836075,19.85931015,20.82671928,
Liechtenstein,LIE,,,,95.63678741,99.76077271,,99.37811279,99.4936676,96.0835495,98.34938049,103.7447968,95.1443634,99.33511353,,105.6865463,103.6363602,
Sri Lanka,LKA,,,,,,,,,,82.14305878,89.98023224,90.64547729,94.58348846,94.9881134,93.60626221,93.03975677,
Lower middle income,LMC,15.69011974,15.44373989,16.33647919,17.05454063,17.5063591,18.13134956,20.43297958,21.68404961,23.09843063,23.38895035,23.38376999,25.48768044,27.59786987,30.01999092,31.58802032,32.27677155,
Lesotho,LSO,19.3408699,26.11553955,26.14237976,26.06139946,,28.69778061,,,,,35.64146042,40.39632034,40.47002029,36.50170898,31.16571999,33.95215988,
Late-demographic dividend,LTE,46.18722153,47.20867157,46.71701813,48.7344017,50.6987114,52.70544815,54.96166992,55.99528885,57.38116074,58.23556137,59.47158813,64.74202728,70.75357819,76.97171783,79.61096954,,
Lithuania,LTU,53.61378098,53.15610123,56.00907898,60.2551918,62.33639145,65.90405273,71.72296143,72.80741882,75.44882965,78.67314148,79.22830963,79.63333893,81.15167236,84.4729538,88.24764252,91.31036377,
Luxembourg,LUX,77.6943512,79.2545929,83.39086151,85.83448792,84.40759277,86.94629669,87.3855896,86.11992645,86.94783783,,89.21199799,88.61300659,92.03555298,93.48529053,93.80973816,,
Latvia,LVA,56.88764191,57.42300034,60.87538147,75.51130676,81.44963074,87.68321991,92.28530121,93.34567261,90.72875214,89.00865936,87.05619049,89.60582733,92.24743652,92.7094574,90.92925262,88.19287109,
"Macao SAR, China",MAC,89.63452148,86.78903198,85.64421844,85.306427,85.26496887,81.41710663,76.71913147,74.3366394,74.95452118,77.26888275,85.09008789,94.18534088,96.22041321,95.27713013,92.18858337,92.13625336,
Morocco,MAR,60.75276184,57.29964066,57.63539886,55.87443161,56.34117126,58.06864166,60.13806152,60.87850952,58.16772079,62.90655136,58.58728027,,57.73257828,55.90274048,59.18209839,56.86927032,
Moldova,MDA,42.46619034,44.08702087,47.63430023,57.04885864,61.11281967,66.05888367,70.72471619,70.14161682,72.62811279,74.36624146,75.50634766,77.14787292,79.64987183,82.05825806,83.75501251,83.89848328,
Madagascar,MDG,3.321290016,3.335380077,,,,7.521959782,8.153459549,8.369870186,8.674369812,9.585450172,8.599780083,,,12.35865974,13.89449978,18.06114006,
Maldives,MDV,59.80242157,62.00804138,65.26869965,59.25651932,71.30003357,75.40480042,80.77335358,83.5875473,,,,,,,,,101.4953308
Middle East & North Africa,MEA,16.94791985,17.39385033,18.19286919,19.07268906,19.87976074,21.21990967,23.63237953,23.91369057,25.12854958,26.9199791,27.63931084,27.36797905,27.03738022,27.31666946,29.87269974,,
Mexico,MEX,70.53536224,70.83822632,70.7947998,74.8661499,77.02940369,84.39621735,92.04792786,98.54199219,99.37264252,97.76412964,97.8585434,98.97412872,100.790741,68.37203217,68.95825958,,
Marshall Islands,MHL,,,56.73485184,,,,,46.97266006,49.82331848,48.73680878,,47.72576904,,,,40.3685112,
Middle income,MIC,27.99449921,28.09654045,28.20087051,29.28236008,30.25709915,31.38105965,33.8164711,34.60153961,36.05546951,36.72758865,37.25640869,40.09801865,43.39241028,46.10528183,48.12210846,49.33216858,
"Macedonia, FYR",MKD,28.86856079,29.11795998,28.75839996,29.52350044,30.48259926,31.30364037,33.11442184,36.3360405,21.38911057,23.01721001,24.10264015,25.36474037,28.65604973,31.15597916,34.43582153,36.35166931,
Mali,MLI,1.525220037,1.550220013,1.32960999,1.744779944,2.156680107,2.725909948,2.96559,3.044630051,3.289340019,3.20133996,3.204159975,3.431070089,,3.709379911,3.947139978,4.055970192,
Malta,MLT,98.62461853,98.15589905,96.63916016,95.54309082,95.16918182,93.07717133,93.36573029,104.0430603,107.620491,106.1875992,110.9880066,113.828537,116.6688004,111.0265732,108.3677902,111.1687393,
Myanmar,MMR,,,,,,,4.377240181,4.587180138,5.190279961,5.558469772,7.465929985,,,,23.45993996,,
Middle East & North Africa (excluding high income),MNA,15.28652954,15.54776001,16.2548008,16.98257065,17.97842026,19.4031105,22.11944008,22.05035019,23.33616066,25.17163086,26.1804409,25.45326042,24.91687965,24.90999985,27.52492905,,
Montenegro,MNE,,32.13959122,34.59619141,33.67918015,31.96121979,31.46340942,30.80703926,26.69749069,28.31517982,30.06257057,31.14451027,54.12157822,59.66279984,,,55.35472107,
Mongolia,MNG,29.42905045,31.01310921,33.99980927,36.81993866,38.84375,46.39368057,54.26805115,54.42612076,57.51314163,76.36818695,78.60691833,83.87888336,85.86670685,,,,
Mauritania,MRT,,,,1.907850027,1.738219976,,,,,,,,,,3.316410065,10.60464954,
Mauritius,MUS,90.96009827,92.98603058,94.98883057,104.7066498,100.4663773,100.9758072,99.48020935,96.51184082,95.486763,99.22219849,104.7172165,106.4929199,105.8652573,104.5557404,102.2282486,103.8610229,
Malawi,MWI,,,,,,,,,,,,,,,,81.61180878,
Malaysia,MYS,51.39294815,51.98807907,52.72591019,56.30772018,61.07978821,63.4489212,58.09838867,62.17824936,73.50874329,75.28578186,77.68202209,,83.35027313,87.92079163,91.0352478,93.94883728,
North America,NAC,59.66791153,63.28279877,65.0017395,62.53580856,65.00128937,64.41187286,64.27084351,64.43215942,60.59230042,59.69564819,72.60458374,74.02456665,74.99266052,71.41026306,71.61679077,,
