Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Honduras,HND,107.1000824,,,115.4546432,114.603241,111.5871811,116.7274399,112.8363419,115.2745514,114.8880615,116.5826874,116.1793365,113.2668915,110.7950287,109.1496277,110.713768,
Heavily indebted poor countries (HIPC),HPC,72.52710724,75.98301697,81.47299194,84.96807098,88.00289917,90.72705078,93.29290771,95.570961,99.21748352,98.98052216,99.03678131,99.1572876,100.3312073,100.6406937,101.7303925,,
Croatia,HRV,95.04766846,97.08647919,99.76554108,101.7261276,,103.3187866,100.7027283,97.70210266,93.76159668,91.64961243,91.7927475,93.39820862,95.75022125,98.30229187,98.87487793,97.96414948,
Hungary,HUN,101.1464462,100.2460327,99.03938293,98.13069916,97.48351288,98.08616638,99.40265656,99.48642731,101.5307693,102.1933594,102.0826035,101.1075974,100.3002472,100.0732117,101.5117493,101.6161499,
IBRD only,IBD,103.9068222,104.3343582,105.4666367,108.4628601,107.2177582,105.9059067,106.9303894,109.0680008,110.2631378,110.2140274,109.4683075,109.2907562,109.6283798,108.8916779,107.3860016,,
IDA & IBRD total,IBT,98.05117035,98.59809113,100.0651779,102.7439804,102.6145935,102.232132,103.2363586,104.8776093,105.8041687,105.9490204,105.6768417,105.744278,106.1285934,105.5901337,104.865242,,
IDA total,IDA,84.07578278,85.38426208,88.04589081,90.45941925,92.58174133,94.45588684,95.64808655,96.51667023,97.17017365,97.90622711,98.65278625,99.30860901,99.88449097,99.75073242,100.4713135,,
IDA blend,IDB,92.15518951,92.08126068,92.10945129,92.5854187,94.52279663,96.02327728,95.24793243,94.21440887,91.22162628,92.48014069,93.67931366,92.78987122,93.07834625,92.54646301,94.1109314,,
Indonesia,IDN,108.7780228,109.7656097,109.9067078,109.4723434,108.829361,107.7922287,106.0453873,109.0557404,107.5075073,108.1407089,108.656311,108.6352463,108.691452,106.3430328,105.7409592,105.8527527,
IDA only,IDX,79.81719971,81.89530182,85.95326233,89.38082123,91.61331177,93.68713379,95.84072113,97.60761261,99.94875336,100.4099197,100.9271164,102.2734833,102.9850006,103.0413666,103.3951187,,
